hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status_date
0,0,1,2017,4,4,27,0,1,2,0.0,0,3,135,6,3,0,0,0,0,0,0,0,0,2,88.2,0,1,698
0,0,4,2017,4,4,27,0,1,1,0.0,0,0,135,6,3,0,0,0,0,0,0,0,0,2,75.46,0,0,698
0,0,0,2017,4,4,25,0,3,1,0.0,0,0,31,6,0,0,0,0,1,1,0,0,0,2,93.0,0,0,698
0,0,0,2017,4,4,27,0,1,2,0.0,0,3,135,6,3,0,0,0,0,0,0,0,0,2,88.0,0,0,698
0,0,43,2017,4,4,22,2,4,2,1.0,0,0,31,6,3,0,0,0,0,0,2,0,0,2,96.39,0,2,698
0,0,60,2017,4,4,25,0,3,2,0.0,0,0,31,6,3,0,0,0,0,0,1,0,0,2,120.1,1,1,698
0,0,33,2017,4,4,25,0,3,2,0.0,0,2,15,6,3,0,0,0,0,0,2,0,0,2,135.5,0,2,698
0,0,11,2017,4,3,21,2,5,3,0.0,0,2,51,6,3,0,0,0,4,4,0,0,0,2,147.9,0,2,698
0,0,12,2017,4,4,23,1,4,2,0.0,0,3,15,6,3,0,0,0,0,0,0,0,0,2,54.71,0,1,698
0,0,4,2017,4,2,14,4,10,1,0.0,0,0,1,5,3,0,0,0,0,4,2,0,0,2,90.43,0,0,698
0,0,18,2017,0,14,2,2,4,1,0.0,0,0,1,3,3,1,0,1,0,0,0,0,0,2,119.0,0,1,768
0,0,55,2017,4,4,22,2,4,2,0.0,0,0,43,5,3,0,0,0,0,0,0,0,0,2,68.0,0,0,698
0,0,16,2017,4,4,24,0,4,2,0.0,0,0,25,6,3,0,0,0,0,0,0,0,0,2,83.3,0,0,698
0,0,128,2017,4,4,27,0,1,2,0.0,0,3,59,6,3,0,0,0,0,0,0,0,0,2,57.93,0,1,698
0,0,10,2017,4,3,18,2,8,2,1.0,0,0,25,6,3,0,0,0,4,4,2,0,0,2,113.39,0,2,698
0,0,0,2017,4,4,27,0,1,2,0.0,0,3,135,3,1,0,0,0,0,0,0,0,0,2,88.0,0,0,698
0,0,159,2017,4,3,18,2,8,2,1.0,0,0,25,6,3,0,0,0,0,3,1,0,0,2,100.3,0,3,698
0,0,2,2017,4,4,27,0,2,2,1.0,0,0,135,3,1,0,0,0,0,0,1,0,0,2,98.0,0,1,699
0,0,53,2017,4,4,27,0,2,2,0.0,0,3,31,6,3,0,0,0,0,0,2,0,0,2,71.42,0,1,699
0,0,75,2017,4,4,27,0,2,2,0.0,0,0,135,6,3,0,0,0,3,3,0,0,0,2,102.6,0,1,699
0,0,10,2017,4,4,23,1,5,2,0.0,0,0,56,5,3,0,0,0,3,3,0,0,0,2,76.5,0,0,699
0,0,1,2017,4,3,20,2,7,2,0.0,0,3,29,6,3,0,0,0,0,0,0,0,0,2,74.8,0,1,699
0,0,48,2017,4,4,28,0,1,2,0.0,0,3,25,6,3,0,0,0,0,0,0,0,0,2,79.2,0,2,699
0,0,4,2017,4,4,28,0,1,2,0.0,0,3,135,3,1,0,0,0,0,0,0,0,0,2,88.0,0,0,699
0,0,24,2017,4,4,28,0,1,2,0.0,0,3,56,6,3,0,0,0,0,0,0,0,0,2,79.5,0,1,699
0,0,315,2017,4,4,27,0,2,2,1.0,0,0,31,6,3,0,0,0,0,0,0,0,0,2,98.1,0,1,699
0,0,0,2017,4,4,28,0,1,1,0.0,0,3,135,3,1,0,0,0,0,0,1,0,0,2,79.0,0,0,699
0,0,82,2017,4,1,7,6,16,2,0.0,0,3,25,6,3,0,0,0,0,0,0,0,0,2,74.8,0,4,699
0,0,18,2017,4,4,25,0,4,2,0.0,0,3,124,6,3,0,0,0,0,0,0,0,0,2,52.36,0,2,699
0,0,24,2017,4,4,28,0,1,2,0.0,0,0,161,3,1,0,0,0,0,0,0,0,0,2,69.56,0,0,699
0,0,25,2017,4,4,23,1,5,2,1.0,0,0,6,6,3,0,0,0,0,0,0,0,0,2,99.88,0,3,699
0,0,27,2017,4,4,24,0,5,3,0.0,0,0,25,6,3,0,0,0,4,4,0,0,0,2,108.38,0,2,699
0,0,112,2017,4,4,26,0,3,2,0.0,0,0,59,6,3,0,0,0,0,0,0,0,0,2,70.72,0,0,699
0,0,27,2017,4,4,24,0,5,1,1.0,0,0,25,6,3,0,0,0,0,0,0,0,0,2,70.75,0,1,699
0,0,28,2017,4,4,24,0,5,2,0.0,0,3,25,6,3,0,0,0,0,0,0,0,0,2,67.58,0,1,699
0,0,7,2017,4,4,26,0,3,1,0.0,0,3,169,6,3,0,0,0,0,0,0,0,0,2,57.05,1,0,699
0,0,31,2017,4,4,27,0,2,2,0.0,0,0,56,6,3,0,0,0,0,0,0,0,0,2,97.5,0,2,699
0,0,13,2017,4,4,25,0,4,2,0.0,0,0,51,6,3,0,0,0,0,0,0,0,0,2,79.69,0,1,699
0,0,0,2017,4,4,28,0,1,2,0.0,0,0,135,3,1,0,0,0,0,0,0,0,0,2,88.0,0,0,699
0,0,73,2017,4,4,27,0,2,2,0.0,0,3,56,6,3,0,0,0,0,0,0,0,0,2,79.2,0,1,699
0,0,66,2017,4,4,27,0,2,2,0.0,0,0,51,6,3,0,0,0,0,0,0,0,0,2,93.6,0,1,699
0,0,55,2017,4,4,22,2,5,2,0.0,0,0,43,6,3,0,0,0,0,0,0,0,0,2,88.4,0,0,699
0,0,16,2017,4,4,25,0,4,2,0.0,0,0,56,6,3,0,0,0,0,0,0,0,0,2,83.3,0,1,699
0,0,75,2017,4,4,27,0,2,2,0.0,0,0,56,6,3,0,0,0,0,0,0,0,0,2,93.6,0,2,699
0,0,22,2017,4,4,27,0,2,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,0,2,71.69,0,1,699
0,0,28,2017,4,4,25,0,4,2,0.0,0,0,56,6,3,0,0,0,0,0,0,0,0,2,82.88,0,2,699
0,0,9,2017,4,4,27,0,2,2,0.0,0,0,12,6,3,0,0,0,0,0,0,0,0,2,83.16,0,1,699
0,0,54,2017,4,4,27,0,2,2,0.0,0,0,59,3,1,0,0,0,0,0,0,0,0,2,79.2,0,3,699
0,0,2,2017,4,4,28,0,1,2,0.0,0,0,135,3,1,0,0,0,0,0,2,0,0,2,107.0,0,0,699
0,0,59,2017,4,4,27,0,2,1,0.0,0,0,29,6,3,0,0,0,0,0,0,0,0,2,63.92,0,0,699
0,0,20,2017,4,4,26,0,3,2,0.0,0,0,133,3,1,0,0,0,0,0,0,0,0,2,79.0,1,1,699
0,0,5,2017,4,4,27,0,2,2,0.0,0,3,51,6,3,0,0,0,0,0,0,0,0,2,88.0,0,0,699
0,0,0,2017,4,4,27,0,2,2,0.0,0,3,135,6,3,0,0,0,0,0,0,0,0,2,88.2,0,1,699
0,0,32,2017,4,4,27,0,2,2,0.0,0,0,123,6,3,0,0,0,0,0,0,0,0,2,106.5,0,1,699
0,0,18,2017,4,4,22,2,5,2,0.0,0,0,56,6,3,0,0,0,0,0,0,0,0,2,83.3,0,0,699
0,0,0,2017,4,4,28,0,1,2,1.0,0,0,135,2,0,0,0,0,0,0,0,0,0,2,70.0,0,0,699
0,0,79,2017,4,4,25,0,4,2,0.0,0,2,139,6,3,0,0,0,0,0,2,0,0,2,90.78,0,1,699
0,0,14,2017,4,4,28,0,1,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,0,2,108.0,0,0,699
0,0,35,2017,4,4,27,0,2,2,0.0,0,0,56,6,3,0,0,0,4,4,0,0,0,2,127.5,0,1,699
0,0,40,2017,4,4,28,0,1,3,0.0,0,0,56,6,3,0,0,0,3,3,0,0,0,2,113.58,0,2,699
0,0,23,2017,4,4,25,0,4,2,0.0,0,0,123,6,3,0,0,0,0,0,0,0,0,2,82.88,0,0,699
0,0,6,2017,4,4,24,0,5,2,0.0,0,0,12,6,3,0,0,0,0,0,0,0,0,2,66.53,0,2,699
0,0,6,2017,4,4,28,0,1,2,0.0,0,3,135,6,3,0,0,0,0,0,0,0,0,2,88.0,0,3,699
0,0,15,2017,4,4,23,1,5,2,0.0,0,0,25,6,3,0,0,0,0,0,0,0,0,2,83.3,0,0,699
0,0,14,2017,4,4,28,0,1,2,0.0,0,0,56,5,3,0,0,0,0,4,1,0,0,2,90.4,0,0,699
0,0,25,2017,3,9,27,1,0,2,0.0,0,0,135,1,3,1,0,1,0,0,0,0,0,2,0.0,0,0,729
0,0,143,2017,4,4,26,0,3,2,0.0,0,0,123,6,3,0,0,0,0,0,1,0,0,2,79.2,0,2,699
0,0,41,2017,4,4,26,0,3,2,0.0,0,0,51,3,1,0,0,0,0,0,0,0,0,2,69.56,0,0,699
0,0,2,2017,4,4,27,0,2,2,0.0,0,3,51,3,1,0,0,0,0,0,1,0,0,2,97.0,1,0,699
0,0,64,2017,4,4,27,0,2,2,1.0,0,0,81,6,3,0,0,0,0,0,0,0,0,2,111.6,0,0,699
0,0,1,2017,4,4,26,0,3,2,0.0,0,3,135,6,3,0,0,0,0,0,0,0,0,2,88.0,0,3,699
0,0,26,2017,4,4,25,0,4,2,0.0,0,3,12,6,3,0,0,0,0,0,0,0,0,2,67.58,0,0,699
0,0,0,2017,4,4,28,0,1,2,0.0,0,3,135,6,3,0,0,0,0,0,0,0,0,2,53.3,0,0,699
0,0,0,2017,4,4,28,0,1,2,0.0,0,3,135,6,3,0,0,0,0,3,0,0,0,2,79.2,0,0,699
0,0,4,2017,4,4,27,1,2,2,0.0,0,0,59,5,3,0,0,0,0,0,0,0,0,2,80.0,0,0,700
0,0,55,2017,4,5,29,1,0,1,0.0,0,3,85,6,3,0,0,0,0,0,0,0,0,2,54.05,0,1,700
0,0,120,2017,4,4,25,1,4,2,0.0,0,3,135,6,3,0,0,0,0,0,0,0,0,2,74.8,0,2,700
0,0,0,2017,4,5,29,1,0,1,0.0,0,3,135,3,1,0,0,0,0,0,0,0,0,2,88.0,0,0,700
0,0,0,2017,4,5,29,1,0,1,0.0,0,3,135,3,1,0,0,0,0,0,0,0,0,2,97.0,0,0,700
0,0,0,2017,4,5,30,0,0,0,0.0,0,3,135,6,3,1,0,0,0,9,0,0,0,2,0.0,0,0,700
0,0,0,2017,4,4,28,1,1,2,1.0,0,0,135,3,1,0,0,0,0,0,1,0,0,2,123.0,0,0,700
0,0,193,2017,4,4,26,1,3,3,0.0,0,0,59,6,3,0,0,0,0,3,1,0,0,2,68.0,0,0,700
0,0,17,2017,4,4,26,1,3,2,0.0,0,0,81,6,3,0,0,0,3,3,0,0,0,2,91.8,0,1,700
0,0,193,2017,4,4,26,1,3,2,0.0,0,3,59,6,3,0,0,0,0,0,0,0,0,2,57.6,0,2,700
0,0,80,2017,4,4,27,1,2,2,0.0,0,0,6,6,3,0,0,0,0,0,0,0,0,2,72.07,0,1,700
0,0,193,2017,4,4,26,1,3,2,0.0,0,0,59,5,3,0,0,0,0,0,0,0,0,2,68.0,0,0,700
0,0,4,2017,4,4,26,1,3,2,0.0,0,3,80,6,3,0,0,0,0,0,1,0,0,2,74.8,0,1,700
0,0,26,2017,4,4,25,1,4,2,0.0,0,0,79,6,3,0,0,0,3,3,0,0,0,2,93.18,0,0,700
0,0,11,2017,4,4,28,1,1,2,0.0,0,0,29,5,3,0,0,0,0,3,0,0,0,2,75.0,0,0,700
0,0,11,2017,4,4,23,2,5,2,0.0,0,0,31,6,3,0,0,0,0,0,0,0,0,2,82.62,0,2,700
0,0,11,2017,4,4,23,2,5,2,1.0,0,0,31,6,3,0,0,0,0,0,0,0,0,2,97.92,0,4,700
0,0,71,2017,4,4,26,1,3,2,0.0,0,0,56,6,3,0,0,0,3,3,0,0,0,2,96.9,0,2,700
0,0,68,2017,4,4,28,1,1,2,0.0,0,0,15,6,3,0,0,0,0,0,0,0,0,2,93.6,0,2,700
0,0,4,2017,4,4,28,1,1,2,0.0,0,0,59,6,3,0,0,0,0,3,0,0,0,2,108.0,0,0,700
0,0,4,2017,4,4,27,1,2,1,0.0,0,3,135,6,3,0,0,0,0,0,0,0,0,2,57.06,0,0,700
0,0,47,2017,4,4,28,1,1,2,0.0,0,0,91,6,3,0,0,0,0,0,0,0,0,2,76.32,0,0,700
0,0,55,2017,4,4,27,1,2,2,0.0,0,0,59,6,3,0,0,0,0,0,0,0,0,2,72.07,0,1,700
0,0,36,2017,4,4,27,1,2,2,0.0,0,2,56,6,3,0,0,0,0,0,0,0,0,2,79.3,0,1,700
0,0,0,2017,4,4,26,1,3,2,0.0,0,0,123,6,3,0,0,0,0,0,0,0,0,2,91.8,0,0,700
0,0,11,2017,4,4,25,1,4,2,0.0,0,3,31,6,3,0,0,0,0,0,0,0,0,2,74.8,0,0,700
0,0,140,2017,4,4,27,1,2,2,0.0,0,3,76,3,1,0,0,0,0,0,0,0,0,2,94.67,0,2,700
0,0,131,2017,4,4,28,1,1,3,0.0,0,0,15,5,3,0,0,0,0,3,0,0,0,2,105.0,0,0,700
0,0,7,2017,4,5,29,1,0,2,0.0,0,3,56,6,3,0,0,0,0,0,0,0,0,2,88.0,0,1,700
0,0,38,2017,4,5,29,1,0,2,0.0,0,0,25,6,3,0,0,0,0,0,0,0,0,2,84.08,1,2,700
0,0,2,2017,4,4,27,1,2,2,0.0,0,0,56,5,3,0,0,0,0,3,0,0,0,2,75.0,0,0,700
0,0,25,2017,4,4,27,1,2,2,0.0,0,3,76,6,3,0,0,0,0,0,0,0,0,2,58.16,0,1,700
0,0,11,2017,4,4,28,2,1,2,0.0,0,0,56,5,3,0,0,0,0,3,0,0,0,2,75.0,0,0,701
0,0,9,2017,4,4,27,2,2,2,0.0,0,0,15,5,3,0,0,0,0,3,0,0,0,2,75.0,0,0,701
0,0,35,2017,4,4,26,2,3,2,0.0,0,0,56,6,3,0,0,0,0,0,0,0,0,2,61.11,0,1,701
0,0,3,2017,4,4,28,2,1,2,0.0,0,0,56,5,3,0,0,0,0,3,0,0,0,2,75.0,0,0,701
0,0,19,2017,4,5,30,1,0,1,0.0,0,3,81,6,3,0,0,0,0,0,1,0,0,2,60.06,0,1,701
0,0,13,2017,3,8,23,0,1,1,0.0,0,3,81,3,1,1,0,1,0,0,1,0,0,2,88.0,0,0,725
0,0,40,2017,4,5,29,2,0,2,0.0,0,0,15,6,3,0,0,0,0,0,0,0,0,2,101.75,0,2,701
0,0,5,2017,4,5,30,1,0,1,0.0,0,0,135,6,3,0,0,0,0,0,1,0,0,2,98.0,0,0,701
0,0,5,2017,4,5,30,1,0,1,0.0,0,0,59,6,3,0,0,0,0,0,0,0,0,2,107.0,1,0,701
0,0,20,2017,4,5,30,1,0,1,0.0,0,0,135,2,0,0,0,0,0,0,0,0,0,3,80.0,0,0,701
0,0,10,2017,4,4,27,2,2,2,0.0,0,0,51,6,3,0,0,0,0,0,0,0,0,2,63.2,0,1,701
0,0,28,2017,4,5,29,2,0,3,0.0,0,0,123,6,3,0,0,0,3,3,2,0,0,2,151.75,0,1,701
0,0,0,2017,4,5,30,1,0,1,0.0,0,0,59,5,3,0,0,0,0,3,0,0,0,2,65.0,0,1,701
0,0,0,2017,4,5,31,0,1,1,0.0,0,0,59,5,3,1,0,0,0,3,0,0,0,2,65.0,0,1,702
0,0,0,2017,6,23,4,1,0,1,0.0,0,0,59,5,3,1,0,2,0,0,0,0,0,1,65.0,0,3,826
0,0,41,2017,4,4,27,2,2,2,0.0,0,0,43,6,3,0,0,0,0,0,0,0,0,2,84.69,0,0,701
0,0,1,2017,4,4,25,2,4,1,0.0,0,0,59,2,0,0,0,0,0,0,0,0,0,3,65.0,0,0,701
0,0,3,2017,4,5,30,1,0,2,0.0,0,0,81,3,1,0,0,0,0,0,1,0,0,2,98.0,0,2,701
0,0,0,2017,4,4,28,2,1,2,0.0,0,0,135,3,1,0,0,0,0,0,1,0,0,2,88.0,0,0,701
0,0,262,2017,4,4,27,2,2,2,0.0,0,0,6,6,3,0,0,0,0,0,0,0,0,2,68.56,1,1,701
0,0,77,2017,4,5,29,2,0,2,0.0,0,3,59,6,3,0,0,0,0,0,0,0,0,2,79.2,0,1,701
0,0,30,2017,4,4,28,2,1,2,2.0,0,0,56,6,3,0,0,0,5,5,0,0,0,2,170.33,0,2,701
0,0,0,2017,4,5,31,0,1,1,0.0,0,0,169,3,1,0,0,0,0,0,0,0,0,2,93.0,0,0,702
0,0,1,2017,4,5,31,0,1,1,0.0,0,0,51,5,3,0,0,0,0,0,0,0,0,2,75.0,0,0,702
0,0,4,2017,4,5,31,0,1,1,0.0,0,0,135,5,3,0,0,0,0,0,0,0,0,2,75.0,0,0,702
0,0,0,2017,4,5,31,0,1,1,0.0,0,0,135,6,3,0,0,0,0,0,0,0,0,2,78.4,0,0,702
0,0,15,2017,4,4,27,2,3,1,0.0,0,0,51,6,2,0,0,0,0,0,0,0,0,2,98.0,0,0,702
0,0,6,2017,4,5,31,0,1,1,0.0,0,0,51,5,3,0,0,0,0,0,0,0,0,2,75.0,0,0,702
0,0,1,2017,4,5,31,0,1,1,0.0,0,0,51,2,0,0,0,0,0,0,0,0,0,2,80.0,0,0,702
0,0,0,2017,4,5,30,1,1,2,0.0,0,3,135,6,3,0,0,0,0,0,0,0,0,2,39.6,0,1,702
0,0,286,2017,4,4,28,2,2,2,0.0,0,0,43,6,3,0,0,0,3,3,2,0,0,2,67.31,0,1,702
0,0,0,2017,4,5,30,1,1,2,0.0,0,3,25,6,3,0,0,0,0,0,0,0,0,2,48.6,0,1,702
0,0,0,2017,4,5,30,1,1,2,0.0,0,3,25,6,3,0,0,0,0,0,0,0,0,2,39.6,0,1,702
0,0,1,2017,4,5,31,0,1,1,0.0,0,0,56,6,3,0,0,0,0,0,0,0,0,2,98.0,0,2,702
0,0,1,2017,4,5,31,0,2,1,0.0,0,0,25,2,0,0,0,0,0,0,1,0,0,2,65.0,0,0,703
0,0,11,2017,4,4,27,2,3,1,0.0,0,3,123,6,3,0,0,0,0,0,0,0,0,2,48.5,0,1,702
0,0,6,2017,4,5,31,0,1,1,0.0,0,2,51,6,3,0,0,0,0,0,1,0,0,2,146.0,0,1,702
0,0,3,2017,4,5,29,2,1,2,0.0,0,0,51,6,3,0,0,0,0,0,0,0,0,2,86.4,0,0,702
0,0,12,2017,4,4,28,2,2,2,0.0,0,3,81,6,3,0,0,0,0,0,0,0,0,2,74.8,0,2,702
0,0,1,2017,4,5,30,1,1,2,1.0,0,0,31,3,1,0,0,0,0,0,0,0,0,2,81.99,0,4,702
0,0,23,2017,4,4,28,2,2,2,0.0,0,0,123,6,3,0,0,0,0,0,0,0,0,2,60.94,0,1,702
0,0,1,2017,4,5,30,1,1,2,0.0,0,0,31,3,1,0,0,0,0,0,0,0,0,2,81.99,0,2,702
0,0,0,2017,4,4,27,2,3,2,2.0,0,0,25,6,3,0,0,0,0,0,1,0,0,2,88.4,0,2,702
0,0,240,2017,3,5,1,0,1,2,0.0,0,3,169,6,3,0,0,0,0,0,0,0,0,2,79.2,0,2,703
0,0,2,2017,3,5,1,0,1,1,0.0,0,3,169,6,3,0,0,0,0,0,0,0,0,2,88.0,0,1,703
0,0,77,2017,4,5,30,1,2,3,0.0,0,0,31,6,3,0,0,0,3,3,0,0,0,2,133.74,1,3,703
0,0,5,2017,3,5,2,0,0,0,0.0,0,3,135,6,3,0,0,0,4,4,0,0,0,2,0.0,0,3,703
0,0,7,2017,4,5,29,2,2,2,0.0,0,3,135,6,3,0,0,0,0,0,0,0,0,2,54.71,0,0,703
0,0,28,2017,4,4,26,2,5,2,0.0,0,2,48,6,3,0,0,0,0,0,1,0,0,2,95.98,0,0,703
0,0,5,2017,4,5,31,0,2,2,0.0,0,0,48,6,3,0,0,0,0,0,0,0,0,2,108.0,0,1,703
0,0,4,2017,4,5,30,1,2,1,0.0,0,0,43,6,3,0,0,0,0,0,0,0,0,2,98.0,1,1,703
0,0,6,2017,3,5,1,0,1,1,0.0,0,0,51,3,1,0,0,0,0,0,1,0,0,2,93.0,0,0,703
0,0,36,2017,4,5,29,2,2,2,0.0,0,0,30,6,3,0,0,0,0,0,0,0,0,2,97.3,1,2,703
0,0,1,2017,3,5,1,0,1,1,0.0,0,0,135,2,0,0,0,0,0,0,0,0,0,2,80.0,0,0,703
0,0,1,2017,6,26,28,0,1,1,0.0,0,0,135,2,0,1,0,1,0,0,0,0,0,2,95.0,0,0,850
0,0,54,2017,4,5,30,1,2,2,0.0,0,0,15,6,3,0,0,0,0,0,0,0,0,2,93.6,0,1,703
0,0,10,2017,4,5,31,0,2,3,1.0,0,0,31,3,1,0,0,0,4,4,0,0,0,2,183.0,0,2,703
0,0,1,2017,3,5,1,0,1,1,0.0,0,0,135,3,1,0,0,0,0,0,1,0,0,2,93.0,0,0,703
0,0,5,2017,3,5,1,0,1,1,0.0,0,0,123,6,3,0,0,0,0,0,0,0,0,2,98.0,0,1,703
0,0,1,2017,4,5,31,0,2,1,0.0,0,3,43,6,3,0,0,0,0,0,0,0,0,2,70.2,0,0,703
0,0,45,2017,4,5,29,2,2,2,0.0,0,0,135,5,3,0,0,0,0,0,0,0,0,2,72.0,0,1,703
0,0,29,2017,4,5,31,0,2,2,0.0,0,2,51,3,1,0,0,0,0,0,1,0,0,2,145.0,0,1,703
0,0,12,2017,4,5,31,0,2,2,0.0,0,0,31,5,3,0,0,0,0,0,0,0,0,2,89.0,0,0,703
0,0,68,2017,4,4,28,2,3,2,1.0,0,2,135,5,3,0,0,0,0,0,1,0,0,2,114.75,0,0,703
0,0,68,2017,4,4,28,2,3,1,0.0,0,2,135,5,3,0,0,0,0,0,0,0,0,2,79.75,0,0,703
0,0,4,2017,4,5,31,0,2,2,0.0,0,0,59,5,3,0,0,0,0,0,0,0,0,2,80.0,0,1,703
0,0,17,2017,4,4,28,2,3,2,1.0,0,0,135,6,3,0,0,0,0,0,2,0,0,2,121.64,1,3,703
0,0,1,2017,3,5,1,0,1,2,0.0,0,3,135,6,3,0,0,0,0,0,0,0,0,2,88.0,0,1,703
0,0,17,2017,4,4,28,2,3,3,0.0,0,0,135,6,3,0,0,0,4,4,1,0,0,2,134.8,1,3,703
0,0,1,2017,3,5,2,0,3,3,0.0,0,0,135,6,3,1,0,0,5,5,1,0,0,1,152.46,0,3,706
0,0,43,2017,4,4,28,2,3,2,0.0,0,0,25,5,3,0,0,0,0,0,0,0,0,2,68.0,0,1,703
0,0,0,2017,3,5,2,0,0,2,0.0,0,3,135,3,1,1,0,0,0,0,1,0,0,2,0.0,0,0,703
0,0,45,2017,4,5,29,2,2,2,0.0,0,0,43,5,3,0,0,0,0,0,0,0,0,2,72.0,0,1,703
0,0,0,2017,4,5,30,1,2,1,0.0,0,0,135,2,0,0,0,0,0,0,0,0,0,2,93.0,0,0,703
0,0,0,2017,4,5,31,0,2,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,0,2,117.0,0,0,703
0,0,26,2017,4,5,29,2,2,2,0.0,0,0,59,6,3,0,0,0,0,3,0,0,0,2,67.99,0,1,703
0,0,154,2017,4,4,27,2,4,2,2.0,0,0,25,6,3,0,0,0,5,5,0,0,0,2,143.84,0,1,703
0,0,23,2017,3,5,2,0,0,2,0.0,0,0,169,6,3,0,0,0,0,0,0,0,0,2,0.0,0,1,703
0,0,0,2017,3,5,2,0,0,1,0.0,0,0,135,6,3,1,0,0,0,9,1,0,0,2,0.0,0,1,703
0,0,9,2017,3,5,1,0,2,1,0.0,0,0,29,3,1,0,0,0,0,0,1,0,0,2,80.0,0,0,704
0,0,12,2017,4,4,28,2,4,2,0.0,0,2,135,5,3,0,0,0,0,0,0,0,0,2,105.0,0,0,704
0,0,57,2017,4,4,24,2,8,3,0.0,0,0,140,6,3,0,0,0,3,3,0,0,0,2,130.9,0,0,704
0,0,12,2017,4,5,30,1,3,3,0.0,0,0,38,6,3,0,0,0,4,4,0,0,0,2,125.8,0,3,704
0,0,10,2017,4,5,30,1,3,2,0.0,0,0,12,3,1,0,0,0,0,0,0,0,0,2,77.0,0,0,704
0,0,14,2017,3,5,2,0,1,1,0.0,0,0,51,4,3,0,0,0,0,3,2,0,0,3,80.0,0,0,704
0,0,1,2017,3,5,2,0,1,1,0.0,0,0,135,6,3,0,0,0,3,3,0,0,0,2,118.0,0,1,704
0,0,0,2017,3,5,2,0,1,1,0.0,0,0,135,3,1,0,0,0,0,0,0,0,0,2,93.0,0,0,704
0,0,73,2017,4,5,30,1,3,2,0.0,0,3,56,6,3,0,0,0,0,0,0,0,0,2,67.3,0,0,704
0,0,67,2017,4,5,30,1,3,2,0.0,0,0,56,6,3,0,0,0,0,0,0,0,0,2,88.4,0,1,704
0,0,32,2017,4,5,30,1,3,2,0.0,0,0,56,6,3,0,0,0,0,0,0,0,0,2,90.1,0,0,704
0,0,53,2017,4,5,30,1,3,2,0.0,0,2,56,6,3,0,0,0,0,0,2,0,0,2,122.4,0,1,704
0,0,4,2017,4,5,30,1,3,1,0.0,0,0,135,3,1,0,0,0,0,0,0,0,0,2,65.0,1,1,704
0,0,69,2017,4,5,29,2,3,2,0.0,0,0,43,6,3,0,0,0,0,0,0,0,0,2,97.4,1,1,704
0,0,0,2017,4,4,23,3,8,1,2.0,0,0,1,3,1,0,0,0,0,0,1,0,0,2,88.0,0,0,704
0,0,0,2017,4,4,23,3,8,2,0.0,0,0,1,3,1,0,0,0,0,0,0,0,0,2,88.0,0,0,704
0,0,19,2017,3,5,1,0,2,1,0.0,0,0,12,6,3,0,0,0,0,0,0,0,0,2,98.0,0,1,704
0,0,59,2017,4,4,25,2,7,2,0.0,0,0,140,6,3,0,0,0,0,0,2,0,0,2,88.98,0,2,704
0,0,19,2017,3,5,1,0,2,1,0.0,0,0,43,6,3,0,0,0,0,0,0,0,0,2,98.0,0,1,704
0,0,10,2017,4,5,29,2,3,2,0.0,0,0,135,5,3,0,0,0,0,3,0,0,0,2,75.0,0,0,704
0,0,1,2017,3,5,2,0,1,1,0.0,0,0,135,3,1,0,0,0,0,0,0,0,0,2,86.0,0,0,704
0,0,1,2017,3,5,2,0,1,1,0.0,0,0,135,3,1,0,0,0,0,0,0,0,0,2,77.0,0,0,704
0,0,9,2017,4,5,29,2,3,2,0.0,0,2,56,5,3,0,0,0,0,0,0,0,0,2,100.0,0,0,704
0,0,68,2017,4,4,27,2,5,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,0,2,64.67,0,0,704
0,0,3,2017,3,5,2,0,3,1,0.0,0,3,1,3,1,0,0,0,0,0,4,0,0,2,78.0,0,0,706
0,0,0,2017,4,5,30,1,3,3,0.0,0,0,25,6,3,0,0,0,4,4,0,0,0,2,134.8,1,2,704
0,0,15,2017,3,5,1,0,3,2,0.0,0,0,56,5,3,0,0,0,0,3,0,0,0,2,75.0,0,0,705
0,0,30,2017,4,5,30,1,4,2,0.0,0,0,15,6,3,0,0,0,0,0,0,0,0,2,90.1,0,1,705
0,0,106,2017,3,5,3,0,1,4,0.0,0,0,25,6,3,0,0,0,6,6,0,0,0,2,192.8,0,1,705
0,0,57,2017,3,5,2,0,2,2,0.0,0,0,76,6,3,0,0,0,0,0,0,0,0,2,93.6,1,1,705
0,0,32,2017,4,5,30,1,4,3,0.0,0,0,25,6,3,0,0,0,4,4,0,0,0,2,115.6,0,3,705
0,0,14,2017,3,5,3,0,1,1,0.0,0,3,51,6,3,0,0,0,0,0,0,0,0,2,88.0,0,1,705
0,0,1,2017,4,5,29,2,4,2,1.0,0,0,162,6,3,0,0,0,0,0,0,0,0,2,108.8,0,2,705
